"customer_id","customer_name","segment","country","city","state","region"
"MG-17890","Michael Granlund","Home Office","United States","Tigard","Oregon","West"
"SC-20770","Stewart Carmichael","Corporate","United States","Philadelphia","Pennsylvania","East"
"BS-11755","Bruce Stewart","Consumer","United States","Philadelphia","Pennsylvania","East"
"LC-17140","Logan Currie","Consumer","United States","Houston","Texas","Central"
"MH-17440","Mark Haberlin","Corporate","United States","Jackson","Mississippi","South"
"RD-19720","Roger Demir","Consumer","United States","Phoenix","Arizona","West"
"BP-11095","Bart Pistole","Corporate","United States","Oxnard","California","West"
"BF-11020","Barry Französisch","Corporate","United States","Seattle","Washington","West"
"CP-12085","Cathy Prescott","Corporate","United States","Covington","Washington","West"
"JL-15235","Janet Lee","Consumer","United States","Los Angeles","California","West"
"JG-15805","John Grady","Corporate","United States","San Diego","California","West"
"VP-21760","Victoria Pisteka","Corporate","United States","Brownsville","Texas","Central"
"RD-19810","Ross DeVincentis","Home Office","United States","Chicago","Illinois","Central"
"MH-18025","Michelle Huthwaite","Consumer","United States","Knoxville","Tennessee","South"
"SJ-20125","Sanjit Jacobs","Home Office","United States","Houston","Texas","Central"
"FM-14380","Fred McMath","Consumer","United States","Bolingbrook","Illinois","Central"
"KH-16360","Katherine Hughes","Consumer","United States","Chicago","Illinois","Central"
"LL-16840","Lauren Leatherbury","Consumer","United States","Waynesboro","Virginia","South"
"AR-10540","Andy Reiter","Consumer","United States","Los Angeles","California","West"
"NP-18670","Nora Paige","Consumer","United States","Seattle","Washington","West"
"LP-17095","Liz Preis","Consumer","United States","Visalia","California","West"
"AH-10690","Anna Häberlin","Corporate","United States","Los Angeles","California","West"
"TB-21190","Thomas Brumley","Home Office","United States","Los Angeles","California","West"
"AA-10315","Alex Avila","Consumer","United States","New York City","New York","East"
"AC-10615","Ann Chong","Corporate","United States","Philadelphia","Pennsylvania","East"
"EM-14140","Eugene Moren","Home Office","United States","Lehi","Utah","West"
"QJ-19255","Quincy Jones","Corporate","United States","Chicago","Illinois","Central"
"ME-17320","Maria Etezadi","Home Office","United States","Henderson","Kentucky","South"
"LB-16795","Laurel Beltran","Home Office","United States","Huntington Beach","California","West"
"JP-16135","Julie Prescott","Home Office","United States","New York City","New York","East"
"EB-13705","Ed Braxton","Corporate","United States","Philadelphia","Pennsylvania","East"
"CS-12400","Christopher Schild","Home Office","United States","Fargo","North Dakota","Central"
"PM-19135","Peter McVee","Home Office","United States","Dover","New Hampshire","East"
"AA-10645","Anna Andreadi","Consumer","United States","San Diego","California","West"
"CM-12190","Charlotte Melton","Consumer","United States","Utica","New York","East"
"CC-12475","Cindy Chapman","Consumer","United States","Houston","Texas","Central"
"TC-21295","Toby Carlisle","Consumer","United States","Westminster","California","West"
"TB-21400","Tom Boeckenhauer","Consumer","United States","Los Angeles","California","West"
"JK-15325","Jason Klamczynski","Corporate","United States","Atlantic City","New Jersey","East"
"BW-11200","Ben Wallace","Consumer","United States","Skokie","Illinois","Central"
"SH-20395","Shahid Hopkins","Consumer","United States","San Francisco","California","West"
"JL-15835","John Lee","Consumer","United States","Columbus","Ohio","East"
"JL-15835","John Lee","Consumer","United States","Richmond","Kentucky","South"
"MD-17350","Maribeth Dona","Consumer","United States","Lancaster","Ohio","East"
"CL-12565","Clay Ludtke","Consumer","United States","Gresham","Oregon","West"
"RA-19885","Ruben Ausman","Corporate","United States","San Francisco","California","West"
"LC-16885","Lena Creighton","Consumer","United States","Longmont","Colorado","West"
"SW-20245","Scot Wooten","Consumer","United States","Greenville","North Carolina","South"
"MV-17485","Mark Van Huff","Consumer","United States","Houston","Texas","Central"
"GT-14710","Greg Tran","Consumer","United States","San Francisco","California","West"
"BS-11380","Bill Stewart","Corporate","United States","Denver","Colorado","West"
"CM-12715","Craig Molinari","Corporate","United States","Huntsville","Texas","Central"
"EM-13825","Elizabeth Moffitt","Corporate","United States","Houston","Texas","Central"
"KH-16330","Katharine Harms","Corporate","United States","New York City","New York","East"
"AF-10885","Art Foster","Consumer","United States","Philadelphia","Pennsylvania","East"
"JR-16210","Justin Ritter","Corporate","United States","Columbus","Indiana","Central"
"DL-12925","Daniel Lacy","Consumer","United States","Long Beach","New York","East"
"BD-11605","Brian Dahlen","Consumer","United States","Lancaster","Pennsylvania","East"
"RB-19570","Rob Beeghly","Consumer","United States","Chicago","Illinois","Central"
"RB-19795","Ross Baird","Home Office","United States","Denver","Colorado","West"
"TB-21250","Tim Brockman","Consumer","United States","Seattle","Washington","West"
"KN-16390","Katherine Nockton","Corporate","United States","Houston","Texas","Central"
"FH-14275","Frank Hawley","Corporate","United States","Newport News","Virginia","South"
"YS-21880","Yana Sorensen","Corporate","United States","Los Angeles","California","West"
"SW-20755","Steven Ward","Corporate","United States","Seattle","Washington","West"
"PN-18775","Parhena Norris","Home Office","United States","Omaha","Nebraska","Central"
"AT-10735","Annie Thurman","Consumer","United States","Morristown","New Jersey","East"
"EJ-13720","Ed Jacobs","Consumer","United States","Philadelphia","Pennsylvania","East"
"DM-13345","Denise Monton","Corporate","United States","New York City","New York","East"
"KH-16690","Kristen Hastings","Corporate","United States","Springfield","Virginia","South"
"MB-18085","Mick Brown","Consumer","United States","Roseville","California","West"
"DK-12895","Dana Kaydos","Consumer","United States","Rockford","Illinois","Central"
"CV-12295","Christina VanderZanden","Consumer","United States","Detroit","Michigan","Central"
"JA-15970","Joseph Airdo","Consumer","United States","Springfield","Oregon","West"
"TH-21115","Thea Hudgings","Corporate","United States","Providence","Rhode Island","East"
"BS-11665","Brian Stugart","Consumer","United States","Chicago","Illinois","Central"
"SA-20830","Sue Ann Reed","Consumer","United States","Moreno Valley","California","West"
"BH-11710","Brosina Hoffman","Consumer","United States","Garden City","Kansas","Central"
"SC-20380","Shahid Collister","Consumer","United States","New York City","New York","East"
"RF-19345","Randy Ferguson","Corporate","United States","Orlando","Florida","South"
"CM-12235","Chris McAfee","Consumer","United States","Watertown","New York","East"
"JM-15655","Jim Mitchum","Corporate","United States","Los Angeles","California","West"
"RB-19435","Richard Bierner","Consumer","United States","Los Angeles","California","West"
"SS-20515","Shirley Schmidt","Home Office","United States","Newark","Delaware","East"
"NM-18445","Nathan Mautz","Home Office","United States","Detroit","Michigan","Central"
"EM-14095","Eudokia Martin","Corporate","United States","Phoenix","Arizona","West"
"MP-17470","Mark Packer","Home Office","United States","Brownsville","Texas","Central"
"KH-16360","Katherine Hughes","Consumer","United States","Louisville","Kentucky","South"
"DB-13555","Dorothy Badders","Corporate","United States","Newark","Delaware","East"
"LB-16795","Laurel Beltran","Home Office","United States","Pueblo","Colorado","West"
"CA-11965","Carol Adams","Corporate","United States","Los Angeles","California","West"
"DL-12925","Daniel Lacy","Consumer","United States","Greenville","North Carolina","South"
"FC-14335","Fred Chung","Corporate","United States","San Francisco","California","West"
"DB-13120","David Bremer","Corporate","United States","Marion","Ohio","East"
"CK-12205","Chloris Kastensmidt","Consumer","United States","Dallas","Texas","Central"
"FW-14395","Fred Wasserman","Corporate","United States","Huntsville","Alabama","South"
"JM-15865","John Murray","Consumer","United States","Las Vegas","Nevada","West"
"PS-18970","Paul Stevenson","Home Office","United States","Los Angeles","California","West"
"TC-21475","Tony Chapman","Home Office","United States","Lakewood","Ohio","East"
"CV-12805","Cynthia Voltz","Corporate","United States","Fremont","Nebraska","Central"
"VS-21820","Vivek Sundaresam","Consumer","United States","Huntsville","Texas","Central"
"SC-20575","Sonia Cooley","Consumer","United States","Los Angeles","California","West"
"SG-20605","Speros Goranitis","Consumer","United States","Asheville","North Carolina","South"
"NB-18580","Nicole Brennan","Corporate","United States","Bossier City","Louisiana","South"
"DR-12940","Daniel Raglin","Home Office","United States","Providence","Rhode Island","East"
"MA-17560","Matt Abelman","Home Office","United States","Everett","Massachusetts","East"
"TS-21655","Trudy Schmidt","Consumer","United States","Rancho Cucamonga","California","West"
"JG-15115","Jack Garza","Consumer","United States","Charlotte","North Carolina","South"
"KM-16375","Katherine Murray","Home Office","United States","Providence","Rhode Island","East"
"SD-20485","Shirley Daniels","Home Office","United States","Midland","Michigan","Central"
"TT-21070","Ted Trevino","Consumer","United States","Rochester","New York","East"
"BB-11545","Brenda Bowman","Corporate","United States","Jackson","Michigan","Central"
"RS-19420","Ricardo Sperren","Corporate","United States","Suffolk","Virginia","South"
"AI-10855","Arianne Irving","Consumer","United States","Brentwood","California","West"
"AH-10120","Adrian Hane","Home Office","United States","Houston","Texas","Central"
"BF-11170","Ben Ferrer","Home Office","United States","Lawrence","Massachusetts","East"
"AA-10480","Andrew Allen","Consumer","United States","Detroit","Michigan","Central"
"SV-20815","Stuart Van","Corporate","United States","Orem","Utah","West"
"JL-15850","John Lucas","Consumer","United States","Mesa","Arizona","West"
"JM-15250","Janet Martin","Consumer","United States","Fayetteville","North Carolina","South"
"JB-15925","Joni Blumstein","Consumer","United States","Los Angeles","California","West"
"PB-19105","Peter Bühler","Consumer","United States","Philadelphia","Pennsylvania","East"
"SP-20620","Stefania Perrino","Corporate","United States","Colorado Springs","Colorado","West"
"BG-11695","Brooke Gillingham","Corporate","United States","New York City","New York","East"
"JO-15550","Jesus Ocampo","Home Office","United States","San Francisco","California","West"
"AR-10345","Alex Russell","Corporate","United States","Austin","Texas","Central"
"TS-21505","Tony Sayre","Consumer","United States","Cleveland","Ohio","East"
"GA-14515","George Ashbrook","Consumer","United States","El Paso","Texas","Central"
"TN-21040","Tanja Norvell","Home Office","United States","Tallahassee","Florida","South"
"PA-19060","Pete Armstrong","Home Office","United States","Dallas","Texas","Central"
"JD-15790","John Dryer","Consumer","United States","Houston","Texas","Central"
"MN-17935","Michael Nguyen","Consumer","United States","Springfield","Ohio","East"
"GM-14500","Gene McClure","Consumer","United States","Seattle","Washington","West"
"DG-13300","Deirdre Greer","Corporate","United States","Seattle","Washington","West"
"AG-10330","Alex Grayson","Consumer","United States","Charlotte","North Carolina","South"
"JF-15355","Jay Fein","Consumer","United States","Baltimore","Maryland","East"
"SC-20680","Steve Carroll","Home Office","United States","San Francisco","California","West"
"CM-11935","Carlos Meador","Consumer","United States","Tucson","Arizona","West"
"KT-16480","Kean Thornton","Consumer","United States","Los Angeles","California","West"
"CP-12340","Christine Phan","Corporate","United States","Waterbury","Connecticut","East"
"EK-13795","Eileen Kiefer","Home Office","United States","Chicago","Illinois","Central"
"CW-11905","Carl Weiss","Home Office","United States","Long Beach","New York","East"
"KH-16510","Keith Herrera","Consumer","United States","Arlington","Virginia","South"
"AB-10600","Ann Blume","Corporate","United States","Jacksonville","North Carolina","South"
"AH-10075","Adam Hart","Corporate","United States","Columbus","Ohio","East"
"CK-12595","Clytie Kelty","Consumer","United States","Charlotte","North Carolina","South"
"SP-20620","Stefania Perrino","Corporate","United States","Buffalo","New York","East"
"JP-15460","Jennifer Patt","Corporate","United States","Houston","Texas","Central"
"BG-11035","Barry Gonzalez","Consumer","United States","Memphis","Tennessee","South"
"CC-12550","Clay Cheatham","Consumer","United States","Plano","Texas","Central"
"SL-20155","Sara Luxemburg","Home Office","United States","Salem","Oregon","West"
"FO-14305","Frank Olsen","Consumer","United States","Columbus","Georgia","South"
"BB-11545","Brenda Bowman","Corporate","United States","Columbia","Maryland","East"
"DO-13435","Denny Ordway","Consumer","United States","Portland","Oregon","West"
"LB-16735","Larry Blacks","Consumer","United States","Tallahassee","Florida","South"
"TS-21205","Thomas Seio","Corporate","United States","Riverside","California","West"
"CS-12505","Cindy Stewart","Consumer","United States","Lancaster","Ohio","East"
"SP-20920","Susan Pistek","Consumer","United States","San Francisco","California","West"
"CD-12790","Cynthia Delaney","Home Office","United States","Moreno Valley","California","West"
"RF-19840","Roy Französisch","Consumer","United States","Chesapeake","Virginia","South"
"FO-14305","Frank Olsen","Consumer","United States","Chicago","Illinois","Central"
"ER-13855","Elpida Rittenbach","Corporate","United States","Charlotte","North Carolina","South"
"PB-19150","Philip Brown","Consumer","United States","New York City","New York","East"
"LW-17215","Luke Weiss","Consumer","United States","Chicago","Illinois","Central"
"FG-14260","Frank Gastineau","Home Office","United States","Philadelphia","Pennsylvania","East"
"BP-11050","Barry Pond","Corporate","United States","Chicago","Illinois","Central"
"SP-20860","Sung Pak","Corporate","United States","Dallas","Texas","Central"
"JD-15895","Jonathan Doherty","Corporate","United States","Las Vegas","Nevada","West"
"FM-14380","Fred McMath","Consumer","United States","Amarillo","Texas","Central"
"MP-17965","Michael Paige","Corporate","United States","Middletown","Connecticut","East"
"BW-11065","Barry Weirich","Consumer","United States","Philadelphia","Pennsylvania","East"
"MS-17710","Maurice Satty","Consumer","United States","Fresno","California","West"
"SJ-20125","Sanjit Jacobs","Home Office","United States","Franklin","Tennessee","South"
"VS-21820","Vivek Sundaresam","Consumer","United States","Raleigh","North Carolina","South"
"DK-13090","Dave Kipp","Consumer","United States","Clinton","Maryland","East"
"MG-17680","Maureen Gastineau","Home Office","United States","Los Angeles","California","West"
"DP-13390","Dennis Pardue","Home Office","United States","North Las Vegas","Nevada","West"
"CJ-12010","Caroline Jumper","Consumer","United States","San Francisco","California","West"
"CW-11905","Carl Weiss","Home Office","United States","Cranston","Rhode Island","East"
"GW-14605","Giulietta Weimer","Consumer","United States","Jackson","Tennessee","South"
"PP-18955","Paul Prost","Home Office","United States","Newark","Delaware","East"
"PW-19030","Pauline Webber","Corporate","United States","Los Angeles","California","West"
"PW-19030","Pauline Webber","Corporate","United States","Rome","New York","East"
"CY-12745","Craig Yedwab","Corporate","United States","Chicago","Illinois","Central"
"BW-11110","Bart Watters","Corporate","United States","San Diego","California","West"
"MB-18085","Mick Brown","Consumer","United States","Houston","Texas","Central"
"CR-12820","Cyra Reiten","Home Office","United States","West Palm Beach","Florida","South"
"EB-14110","Eugene Barchas","Consumer","United States","Los Angeles","California","West"
"SH-19975","Sally Hughsby","Corporate","United States","Seattle","Washington","West"
"CV-12295","Christina VanderZanden","Consumer","United States","Des Moines","Iowa","Central"
"AG-10390","Allen Goldenen","Consumer","United States","Arlington","Virginia","South"
"GM-14500","Gene McClure","Consumer","United States","Pharr","Texas","Central"
"JK-15205","Jamie Kunitz","Consumer","United States","Arlington","Virginia","South"
"DW-13540","Don Weiss","Consumer","United States","Houston","Texas","Central"
"AS-10090","Adam Shillingsburg","Consumer","United States","Irving","Texas","Central"
"TS-21205","Thomas Seio","Corporate","United States","Chicago","Illinois","Central"
"SM-20320","Sean Miller","Home Office","United States","Los Angeles","California","West"
"BH-11710","Brosina Hoffman","Consumer","United States","Hattiesburg","Mississippi","South"
"LW-16825","Laurel Workman","Corporate","United States","New York City","New York","East"
"JA-15970","Joseph Airdo","Consumer","United States","Cuyahoga Falls","Ohio","East"
"KA-16525","Kelly Andreada","Consumer","United States","Seattle","Washington","West"
"TG-21310","Toby Gnade","Consumer","United States","Mesa","Arizona","West"
"DB-13360","Dennis Bolton","Home Office","United States","Salt Lake City","Utah","West"
"LS-17245","Lynn Smith","Consumer","United States","Los Angeles","California","West"
"MO-17950","Michael Oakman","Consumer","United States","Jacksonville","North Carolina","South"
"CA-11965","Carol Adams","Corporate","United States","Lakewood","Ohio","East"
"DB-12910","Daniel Byrd","Home Office","United States","Lake Forest","California","West"
"DK-12835","Damala Kotsonis","Corporate","United States","Portland","Oregon","West"
"EB-14170","Evan Bailliet","Consumer","United States","Charlotte","North Carolina","South"
"DR-12940","Daniel Raglin","Home Office","United States","Aurora","Illinois","Central"
"JS-15685","Jim Sink","Corporate","United States","Philadelphia","Pennsylvania","East"
"LC-16870","Lena Cacioppo","Consumer","United States","Thornton","Colorado","West"
"JP-15520","Jeremy Pistek","Consumer","United States","Davis","California","West"
"TS-21655","Trudy Schmidt","Consumer","United States","Fayetteville","Arkansas","South"
"EH-14125","Eugene Hildebrand","Home Office","United States","Wheeling","West Virginia","East"
"DC-12850","Dan Campbell","Consumer","United States","Memphis","Tennessee","South"
"DO-13645","Doug O'Connell","Consumer","United States","Houston","Texas","Central"
"RW-19630","Rob Williams","Corporate","United States","San Francisco","California","West"
"RD-19720","Roger Demir","Consumer","United States","Morgan Hill","California","West"
"RB-19570","Rob Beeghly","Consumer","United States","Saint Charles","Illinois","Central"
"JE-15715","Joe Elijah","Consumer","United States","Cleveland","Ohio","East"
"PO-19195","Phillina Ober","Home Office","United States","Philadelphia","Pennsylvania","East"
"JK-16120","Julie Kriz","Home Office","United States","Garland","Texas","Central"
"JP-16135","Julie Prescott","Home Office","United States","San Diego","California","West"
"Dp-13240","Dean percer","Home Office","United States","Waterbury","Connecticut","East"
"JB-16000","Joy Bell-","Consumer","United States","Columbia","Maryland","East"
"PP-18955","Paul Prost","Home Office","United States","Hollywood","Florida","South"
"RF-19840","Roy Französisch","Consumer","United States","Springfield","Virginia","South"
"EM-14200","Evan Minnotte","Home Office","United States","Dallas","Texas","Central"
"DK-12835","Damala Kotsonis","Corporate","United States","New York City","New York","East"
"MC-17425","Mark Cousins","Corporate","United States","Portland","Oregon","West"
"RW-19540","Rick Wilson","Corporate","United States","Brentwood","California","West"
"DS-13180","David Smith","Corporate","United States","San Diego","California","West"
"GA-14725","Guy Armstrong","Consumer","United States","Dallas","Texas","Central"
"SC-20380","Shahid Collister","Consumer","United States","El Paso","Texas","Central"
"KH-16330","Katharine Harms","Corporate","United States","Revere","Massachusetts","East"
"GG-14650","Greg Guthrie","Corporate","United States","Chico","California","West"
"JS-15685","Jim Sink","Corporate","United States","Miramar","Florida","South"
"BP-11095","Bart Pistole","Corporate","United States","Los Angeles","California","West"
"CC-12610","Corey Catlett","Corporate","United States","Denver","Colorado","West"
"JK-15625","Jim Karlsson","Consumer","United States","Jackson","Mississippi","South"
"SF-20065","Sandra Flanagan","Consumer","United States","Clifton","New Jersey","East"
"EH-13765","Edward Hooks","Corporate","United States","Chicago","Illinois","Central"
"DN-13690","Duane Noonan","Consumer","United States","Seattle","Washington","West"
"PJ-19015","Pauline Johnson","Consumer","United States","Long Beach","New York","East"
"MA-17560","Matt Abelman","Home Office","United States","Sheboygan","Wisconsin","Central"
"VM-21835","Vivian Mathis","Consumer","United States","Boca Raton","Florida","South"
"MM-18055","Michelle Moray","Consumer","United States","Aurora","Colorado","West"
"CR-12580","Clay Rozendal","Home Office","United States","San Diego","California","West"
"BS-11365","Bill Shonely","Corporate","United States","Seattle","Washington","West"
"RD-19585","Rob Dowd","Consumer","United States","Dubuque","Iowa","Central"
"KD-16270","Karen Daniels","Consumer","United States","Los Angeles","California","West"
"AA-10645","Anna Andreadi","Consumer","United States","Lowell","Massachusetts","East"
"MC-18100","Mick Crebagga","Consumer","United States","Marysville","Washington","West"
"AA-10645","Anna Andreadi","Consumer","United States","Oklahoma City","Oklahoma","Central"
"JM-16195","Justin MacKendrick","Consumer","United States","Aurora","Colorado","West"
"TB-21625","Trudy Brown","Consumer","United States","New York City","New York","East"
"NF-18595","Nicole Fjeld","Home Office","United States","Lancaster","Ohio","East"
"BF-11020","Barry Französisch","Corporate","United States","Modesto","California","West"
"NP-18670","Nora Paige","Consumer","United States","Saint Louis","Missouri","Central"
"HM-14860","Harry Marie","Corporate","United States","Dallas","Texas","Central"
"DM-13525","Don Miller","Corporate","United States","New York City","New York","East"
"JF-15565","Jill Fjeld","Consumer","United States","San Antonio","Texas","Central"
"NM-18520","Neoma Murray","Consumer","United States","Amarillo","Texas","Central"
"AG-10270","Alejandro Grove","Consumer","United States","Lawrence","Massachusetts","East"
"BF-11275","Beth Fritzler","Corporate","United States","Columbus","Georgia","South"
"JC-15775","John Castell","Consumer","United States","Los Angeles","California","West"
"PV-18985","Paul Van Hugh","Home Office","United States","Cambridge","Massachusetts","East"
"DO-13645","Doug O'Connell","Consumer","United States","Salt Lake City","Utah","West"
"SH-20395","Shahid Hopkins","Consumer","United States","Cuyahoga Falls","Ohio","East"
"JM-16195","Justin MacKendrick","Consumer","United States","Wilmington","North Carolina","South"
"CM-12715","Craig Molinari","Corporate","United States","Philadelphia","Pennsylvania","East"
"BF-10975","Barbara Fisher","Corporate","United States","New York City","New York","East"
"SF-20965","Sylvia Foulston","Corporate","United States","Philadelphia","Pennsylvania","East"
"CB-12025","Cassandra Brandow","Consumer","United States","Los Angeles","California","West"
"TC-20980","Tamara Chand","Corporate","United States","Long Beach","New York","East"
"LW-17215","Luke Weiss","Consumer","United States","Rochester","New York","East"
"NS-18640","Noel Staavos","Corporate","United States","San Francisco","California","West"
"JM-15250","Janet Martin","Consumer","United States","Huntsville","Texas","Central"
"RF-19345","Randy Ferguson","Corporate","United States","East Point","Georgia","South"
"CA-12055","Cathy Armstrong","Home Office","United States","New York City","New York","East"
"KH-16690","Kristen Hastings","Corporate","United States","Springfield","Oregon","West"
"LC-16960","Lindsay Castell","Home Office","United States","Arlington","Virginia","South"
"JL-15130","Jack Lebron","Consumer","United States","Wilmington","North Carolina","South"
"DM-12955","Dario Medina","Corporate","United States","Yuma","Arizona","West"
"MV-18190","Mike Vittorini","Consumer","United States","San Bernardino","California","West"
"NS-18640","Noel Staavos","Corporate","United States","Baltimore","Maryland","East"
"AS-10630","Ann Steele","Home Office","United States","Seattle","Washington","West"
"MT-17815","Meg Tillman","Consumer","United States","San Francisco","California","West"
"SR-20425","Sharelle Roach","Home Office","United States","New York City","New York","East"
"SV-20935","Susan Vittorini","Consumer","United States","Albuquerque","New Mexico","West"
"RH-19510","Rick Huthwaite","Home Office","United States","Los Angeles","California","West"
"SB-20185","Sarah Brown","Consumer","United States","Los Angeles","California","West"
"CR-12820","Cyra Reiten","Home Office","United States","Houston","Texas","Central"
"EG-13900","Emily Grady","Consumer","United States","Philadelphia","Pennsylvania","East"
"RD-19930","Russell D'Ascenzo","Consumer","United States","Chicago","Illinois","Central"
"JM-15865","John Murray","Consumer","United States","San Angelo","Texas","Central"
"LW-16825","Laurel Workman","Corporate","United States","Pasadena","Texas","Central"
"BG-11695","Brooke Gillingham","Corporate","United States","Garden City","Kansas","Central"
"TT-21220","Thomas Thornton","Consumer","United States","Los Angeles","California","West"
"EB-13930","Eric Barreto","Consumer","United States","Chicago","Illinois","Central"
"FP-14320","Frank Preis","Consumer","United States","Philadelphia","Pennsylvania","East"
"JA-15970","Joseph Airdo","Consumer","United States","Modesto","California","West"
"TS-21655","Trudy Schmidt","Consumer","United States","Houston","Texas","Central"
"DP-13000","Darren Powers","Consumer","United States","Chicago","Illinois","Central"
"JD-15895","Jonathan Doherty","Corporate","United States","Riverside","California","West"
"GH-14485","Gene Hale","Corporate","United States","Dallas","Texas","Central"
"CS-12490","Cindy Schnelling","Corporate","United States","Lakeland","Florida","South"
"BF-11215","Benjamin Farhat","Home Office","United States","New York City","New York","East"
"NK-18490","Neil Knudson","Home Office","United States","Philadelphia","Pennsylvania","East"
"AZ-10750","Annie Zypern","Consumer","United States","San Diego","California","West"
"Co-12640","Corey-Lock","Consumer","United States","Lawton","Oklahoma","Central"
"AG-10675","Anna Gayman","Consumer","United States","Salem","Virginia","South"
"EM-14140","Eugene Moren","Home Office","United States","Santa Ana","California","West"
"CA-11965","Carol Adams","Corporate","United States","Rapid City","South Dakota","Central"
"RB-19360","Raymond Buch","Consumer","United States","Seattle","Washington","West"
"RD-19720","Roger Demir","Consumer","United States","Middletown","Connecticut","East"
"MS-17830","Melanie Seite","Consumer","United States","Baltimore","Maryland","East"
"PG-18820","Patrick Gardner","Consumer","United States","San Diego","California","West"
"KB-16240","Karen Bern","Corporate","United States","Odessa","Texas","Central"
"RB-19465","Rick Bensley","Home Office","United States","Milford","Connecticut","East"
"JD-15790","John Dryer","Consumer","United States","Belleville","New Jersey","East"
"JJ-15445","Jennifer Jackson","Consumer","United States","New York City","New York","East"
"LT-17110","Liz Thompson","Consumer","United States","San Diego","California","West"
"AH-10690","Anna Häberlin","Corporate","United States","San Francisco","California","West"
"AB-10060","Adam Bellavance","Home Office","United States","Seattle","Washington","West"
"FM-14380","Fred McMath","Consumer","United States","Jackson","Mississippi","South"
"GH-14410","Gary Hansen","Home Office","United States","Los Angeles","California","West"
"HE-14800","Harold Engle","Corporate","United States","Chicago","Illinois","Central"
"CM-12115","Chad McGuire","Consumer","United States","Los Angeles","California","West"
"TG-21310","Toby Gnade","Consumer","United States","Des Moines","Washington","West"
"DK-12985","Darren Koutras","Consumer","United States","Springfield","Oregon","West"
"SS-20410","Shahid Shariari","Consumer","United States","Philadelphia","Pennsylvania","East"
"BM-11575","Brendan Murry","Corporate","United States","Chicago","Illinois","Central"
"MY-17380","Maribeth Yedwab","Corporate","United States","Chicago","Illinois","Central"
"AG-10900","Arthur Gainer","Consumer","United States","Chicago","Illinois","Central"
"SG-20470","Sheri Gordon","Consumer","United States","Rockville","Maryland","East"
"CC-12370","Christopher Conant","Consumer","United States","New York City","New York","East"
"LR-16915","Lena Radford","Consumer","United States","Durham","North Carolina","South"
"DB-13120","David Bremer","Corporate","United States","Santa Barbara","California","West"
"LP-17095","Liz Preis","Consumer","United States","Knoxville","Tennessee","South"
"SA-20830","Sue Ann Reed","Consumer","United States","Daytona Beach","Florida","South"
"BG-11035","Barry Gonzalez","Consumer","United States","Nashville","Tennessee","South"
"DM-12955","Dario Medina","Corporate","United States","Nashville","Tennessee","South"
"MC-17845","Michael Chen","Consumer","United States","Dallas","Texas","Central"
"ML-17395","Marina Lichtenstein","Corporate","United States","Murfreesboro","Tennessee","South"
"RD-19930","Russell D'Ascenzo","Consumer","United States","Dallas","Texas","Central"
"AB-10015","Aaron Bergman","Consumer","United States","Arlington","Texas","Central"
"EA-14035","Erin Ashbrook","Corporate","United States","Pasadena","California","West"
"SF-20065","Sandra Flanagan","Consumer","United States","Everett","Massachusetts","East"
"BC-11125","Becky Castell","Home Office","United States","Troy","New York","East"
"PF-19165","Philip Fox","Consumer","United States","Sandy Springs","Georgia","South"
"SE-20110","Sanjit Engle","Consumer","United States","San Jose","California","West"
"CJ-12010","Caroline Jumper","Consumer","United States","Jacksonville","Florida","South"
"PT-19090","Pete Takahito","Consumer","United States","Jacksonville","Florida","South"
"LH-16900","Lena Hernandez","Consumer","United States","New York City","New York","East"
"BW-11200","Ben Wallace","Consumer","United States","San Francisco","California","West"
"BS-11365","Bill Shonely","Corporate","United States","Columbus","Georgia","South"
"DP-13390","Dennis Pardue","Home Office","United States","Aurora","Illinois","Central"
"CS-12400","Christopher Schild","Home Office","United States","Philadelphia","Pennsylvania","East"
"MS-17365","Maribeth Schnelling","Consumer","United States","Chicago","Illinois","Central"
"DK-12895","Dana Kaydos","Consumer","United States","Seattle","Washington","West"
"SN-20560","Skye Norling","Home Office","United States","Roseville","Michigan","Central"
"TC-21475","Tony Chapman","Home Office","United States","Fayetteville","Arkansas","South"
"AM-10705","Anne McFarland","Consumer","United States","Jacksonville","North Carolina","South"
"AJ-10960","Astrea Jones","Consumer","United States","New York City","New York","East"
"KH-16360","Katherine Hughes","Consumer","United States","Dover","Delaware","East"
"LP-17095","Liz Preis","Consumer","United States","Aurora","Illinois","Central"
"JE-15715","Joe Elijah","Consumer","United States","New York City","New York","East"
"MY-18295","Muhammed Yedwab","Corporate","United States","El Cajon","California","West"
"FC-14245","Frank Carlisle","Home Office","United States","Springfield","Ohio","East"
"ND-18460","Neil Ducich","Corporate","United States","Mount Vernon","New York","East"
"DB-13360","Dennis Bolton","Home Office","United States","Lakewood","Ohio","East"
"LC-16960","Lindsay Castell","Home Office","United States","Tampa","Florida","South"
"BD-11725","Bruce Degenhardt","Consumer","United States","Columbus","Georgia","South"
"MC-17605","Matt Connell","Corporate","United States","Jacksonville","North Carolina","South"
"SZ-20035","Sam Zeldin","Home Office","United States","Saint Charles","Illinois","Central"
"DH-13675","Duane Huffman","Home Office","United States","Miami","Florida","South"
"LC-16885","Lena Creighton","Consumer","United States","Troy","Ohio","East"
"JO-15145","Jack O'Briant","Corporate","United States","Seattle","Washington","West"
"EB-13750","Edward Becker","Corporate","United States","Arlington","Virginia","South"
